ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600519.SH,2024-11-01,1521.0,1545.13,1520.8,1533.75,1527.79,5.96,0.3901,32283.92,4954302.212
600519.SH,2024-11-04,1544.93,1550.0,1528.06,1548.2,1533.75,14.45,0.9421,29092.92,4481761.764
600519.SH,2024-11-05,1540.0,1577.7,1536.01,1576.99,1548.2,28.79,1.8596,45640.47,7134443.464
600519.SH,2024-11-06,1575.0,1588.99,1561.22,1571.0,1576.99,-5.99,-0.3798,37631.43,5916917.616
600519.SH,2024-11-07,1562.46,1653.5,1562.3,1649.14,1571.0,78.14,4.9739,74738.72,12074951.757
600519.SH,2024-11-08,1660.89,1667.11,1601.01,1609.97,1649.14,-39.17,-2.3752,60771.2,9885645.907
600519.SH,2024-11-11,1590.0,1609.95,1567.19,1598.01,1609.97,-11.96,-0.7429,43853.65,6957095.385
600519.SH,2024-11-12,1589.0,1623.0,1573.95,1577.2,1598.01,-20.81,-1.3022,49222.66,7844798.676
600519.SH,2024-11-13,1568.0,1586.66,1561.28,1578.5,1577.2,1.3,0.0824,29125.26,4594445.032
600519.SH,2024-11-14,1570.0,1594.45,1565.65,1573.8,1578.5,-4.7,-0.2978,29248.14,4617144.097
600519.SH,2024-11-15,1569.0,1583.8,1553.0,1559.0,1573.8,-14.8,-0.9404,33761.12,5295326.892
600519.SH,2024-11-18,1562.0,1575.99,1555.0,1559.0,1559.0,0.0,0.0,27092.19,4237197.499
600519.SH,2024-11-19,1565.0,1569.37,1525.0,1541.92,1559.0,-17.08,-1.0956,33266.43,5138831.155
600519.SH,2024-11-20,1543.0,1553.97,1531.3,1544.81,1541.92,2.89,0.1874,21344.55,3292675.257
600519.SH,2024-11-21,1543.87,1548.99,1532.0,1545.13,1544.81,0.32,0.0207,18261.79,2810933.515
600519.SH,2024-11-22,1541.15,1547.77,1507.82,1507.82,1545.13,-37.31,-2.4147,33436.11,5107288.992
600519.SH,2024-11-25,1511.0,1532.0,1496.67,1498.57,1507.82,-9.25,-0.6135,33185.56,5011136.234
600519.SH,2024-11-26,1498.57,1518.88,1488.88,1509.0,1498.57,10.43,0.696,25744.79,3876885.984
600519.SH,2024-11-27,1509.0,1522.15,1505.0,1519.05,1509.0,10.05,0.666,25934.17,3927607.772
600519.SH,2024-11-28,1522.0,1524.99,1502.0,1518.0,1519.05,-1.05,-0.0691,23952.03,3627662.382
600519.SH,2024-11-29,1517.0,1555.0,1513.21,1525.74,1518.0,7.74,0.5099,36088.1,5534035.503
