ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000858.SZ,2024-11-29,145.02,149.69,144.4,146.77,144.0,2.77,1.9236,287277.96,4234632.626
000858.SZ,2024-12-02,147.13,148.43,145.56,147.4,146.77,0.63,0.4292,179763.52,2645657.931
000858.SZ,2024-12-03,147.7,147.77,146.2,146.99,147.4,-0.41,-0.2782,140143.14,2059980.757
000858.SZ,2024-12-04,146.9,146.94,144.77,145.73,146.99,-1.26,-0.8572,148434.03,2161996.959
000858.SZ,2024-12-05,145.0,145.66,144.51,145.03,145.73,-0.7,-0.4803,103210.21,1496758.491
000858.SZ,2024-12-06,144.66,148.0,144.66,146.44,145.03,1.41,0.9722,187545.75,2745488.834
000858.SZ,2024-12-09,146.45,147.41,145.15,145.76,146.44,-0.68,-0.4644,145424.25,2124782.351
000858.SZ,2024-12-10,153.0,154.88,148.9,149.1,145.76,3.34,2.2914,463262.78,7021977.46
000858.SZ,2024-12-11,148.02,151.5,148.02,149.4,149.1,0.3,0.2012,199993.35,2993662.413
000858.SZ,2024-12-12,149.44,152.0,148.47,151.82,149.4,2.42,1.6198,253652.91,3819524.049
000858.SZ,2024-12-13,150.35,150.68,148.0,148.04,151.82,-3.78,-2.4898,284227.42,4230330.396
000858.SZ,2024-12-16,148.03,148.04,144.02,144.59,148.04,-3.45,-2.3305,264772.62,3846200.008
000858.SZ,2024-12-17,144.58,146.75,143.6,144.89,144.59,0.3,0.2075,159492.83,2318651.654
000858.SZ,2024-12-18,145.0,146.28,144.56,145.2,144.89,0.31,0.214,120675.58,1755251.345
000858.SZ,2024-12-19,144.1,144.41,143.31,143.55,145.2,-1.65,-1.1364,151982.27,2184469.848
000858.SZ,2024-12-20,143.7,144.47,142.72,143.21,143.55,-0.34,-0.2369,172835.58,2479372.352
000858.SZ,2024-12-23,142.32,143.94,142.25,142.45,143.21,-0.76,-0.5307,142601.02,2039345.026
000858.SZ,2024-12-24,142.35,143.5,141.71,143.48,142.45,1.03,0.7231,143330.19,2045707.408
000858.SZ,2024-12-25,143.48,143.88,142.58,143.08,143.48,-0.4,-0.2788,96139.52,1376290.843
000858.SZ,2024-12-26,143.12,143.23,141.85,142.49,143.08,-0.59,-0.4124,104768.25,1493951.272
000858.SZ,2024-12-27,142.6,142.95,141.57,142.52,142.49,0.03,0.0211,134450.59,1912027.993
000858.SZ,2024-12-30,142.02,143.17,141.0,141.21,142.52,-1.31,-0.9192,163671.8,2320655.237
000858.SZ,2024-12-31,141.22,143.6,140.01,140.04,141.21,-1.17,-0.8286,245218.67,3472955.734
000858.SZ,2025-01-02,140.0,140.0,136.3,136.99,140.04,-3.05,-2.1779,255647.35,3517884.976
000858.SZ,2025-01-03,137.08,137.96,134.75,135.4,136.99,-1.59,-1.1607,168230.14,2295817.772
000858.SZ,2025-01-06,131.9,133.96,130.38,130.83,135.4,-4.57,-3.3752,279430.13,3679523.52
000858.SZ,2025-01-07,131.2,131.66,129.6,130.85,130.83,0.02,0.0153,190187.4,2478571.21
000858.SZ,2025-01-08,130.86,131.74,128.02,129.7,130.85,-1.15,-0.8789,192876.19,2504007.32
000858.SZ,2025-01-09,129.91,132.35,128.15,130.58,129.7,0.88,0.6785,159183.43,2080588.918
000858.SZ,2025-01-10,130.5,130.83,128.6,128.6,130.58,-1.98,-1.5163,135377.86,1753729.759
000858.SZ,2025-01-13,127.32,129.5,126.96,129.2,128.6,0.6,0.4666,121491.03,1562285.331
000858.SZ,2025-01-14,129.3,133.3,128.9,133.02,129.2,3.82,2.9567,228624.69,3014664.381
000858.SZ,2025-01-15,133.3,133.68,132.22,132.77,133.02,-0.25,-0.1879,128122.77,1701391.09
000858.SZ,2025-01-16,133.4,134.3,131.06,131.48,132.77,-1.29,-0.9716,163096.2,2160311.225
000858.SZ,2025-01-17,132.0,133.88,131.55,132.3,131.48,0.82,0.6237,152450.16,2021963.287
000858.SZ,2025-01-20,132.88,135.49,132.73,134.3,132.3,2.0,1.5117,194173.59,2611169.665
000858.SZ,2025-01-21,134.85,135.0,132.8,133.39,134.3,-0.91,-0.6776,132796.86,1774069.695
000858.SZ,2025-01-22,132.95,133.0,130.13,130.35,133.39,-3.04,-2.279,174182.17,2277963.646
000858.SZ,2025-01-23,129.0,130.99,128.47,128.65,127.77,0.88,0.6887,184489.33,2387735.894
000858.SZ,2025-01-24,127.8,128.58,126.49,127.72,128.65,-0.93,-0.7229,189435.72,2418169.298
000858.SZ,2025-01-27,128.0,128.55,127.1,127.2,127.72,-0.52,-0.4071,126535.1,1616070.923
000858.SZ,2025-02-05,127.55,127.88,124.51,125.01,127.2,-2.19,-1.7217,186915.74,2343981.886
000858.SZ,2025-02-06,124.8,126.39,124.69,125.9,125.01,0.89,0.7119,138190.81,1734038.682
000858.SZ,2025-02-07,126.0,128.88,125.12,127.63,125.9,1.73,1.3741,232473.3,2960433.85
000858.SZ,2025-02-10,127.68,128.2,126.9,127.53,127.63,-0.1,-0.0784,136545.58,1740615.096
000858.SZ,2025-02-11,127.6,128.07,125.72,126.26,127.53,-1.27,-0.9958,176001.7,2221320.156
000858.SZ,2025-02-12,126.26,127.71,125.6,127.7,126.26,1.44,1.1405,177353.27,2240677.199
000858.SZ,2025-02-13,127.72,132.0,127.25,131.51,127.7,3.81,2.9836,467626.06,6110655.129
000858.SZ,2025-02-14,130.55,132.2,130.1,131.23,131.51,-0.28,-0.2129,218107.35,2857398.901
000858.SZ,2025-02-17,131.89,133.53,131.09,131.55,131.23,0.32,0.2438,205078.4,2710093.082
000858.SZ,2025-02-18,131.48,132.39,129.36,130.2,131.55,-1.35,-1.0262,185961.34,2435399.273
000858.SZ,2025-02-19,130.2,131.5,129.34,131.11,130.2,0.91,0.6989,153641.81,2003027.066
000858.SZ,2025-02-20,130.39,132.79,130.3,130.5,131.11,-0.61,-0.4653,132530.49,1737767.288
000858.SZ,2025-02-21,130.6,132.66,129.93,131.12,130.5,0.62,0.4751,210016.53,2756687.286
000858.SZ,2025-02-24,130.9,133.49,130.36,131.9,131.12,0.78,0.5949,244392.19,3229422.469
000858.SZ,2025-02-25,130.88,130.92,128.58,128.75,131.9,-3.15,-2.3882,221901.36,2872796.622
000858.SZ,2025-02-26,128.71,129.8,128.1,129.8,128.75,1.05,0.8155,179243.48,2311292.3
000858.SZ,2025-02-27,129.99,133.09,129.8,132.75,129.8,2.95,2.2727,370795.06,4909364.775
000858.SZ,2025-02-28,132.6,135.7,131.5,131.58,132.75,-1.17,-0.8814,337202.13,4510232.386
000858.SZ,2025-03-03,131.58,135.6,130.35,130.84,131.58,-0.74,-0.5624,210355.12,2780161.096
000858.SZ,2025-03-04,130.06,130.36,128.71,129.75,130.84,-1.09,-0.8331,149348.39,1933207.044
000858.SZ,2025-03-05,129.75,130.0,127.62,128.61,129.75,-1.14,-0.8786,199366.46,2558423.708
000858.SZ,2025-03-06,129.33,131.8,128.65,131.68,128.61,3.07,2.3871,235857.18,3075149.47
000858.SZ,2025-03-07,131.2,134.8,130.91,134.8,131.68,3.12,2.3694,340072.91,4536723.523
000858.SZ,2025-03-10,134.5,134.5,131.66,132.69,134.8,-2.11,-1.5653,206353.05,2735377.366
000858.SZ,2025-03-11,131.51,135.21,131.46,135.2,132.69,2.51,1.8916,321035.62,4304327.283
000858.SZ,2025-03-12,135.3,136.21,132.62,132.97,135.2,-2.23,-1.6494,288017.74,3844719.012
000858.SZ,2025-03-13,132.97,134.32,132.25,132.39,132.97,-0.58,-0.4362,167922.64,2233018.515
000858.SZ,2025-03-14,133.0,141.98,133.0,140.8,132.39,8.41,6.3524,765515.75,10604804.482
000858.SZ,2025-03-17,142.4,142.96,139.38,139.84,140.8,-0.96,-0.6818,387730.48,5457575.155
000858.SZ,2025-03-18,140.22,140.55,138.72,139.55,139.84,-0.29,-0.2074,186734.97,2608207.825
000858.SZ,2025-03-19,139.55,140.79,138.36,138.92,139.55,-0.63,-0.4515,168157.24,2339543.02
000858.SZ,2025-03-20,138.88,139.0,135.86,135.99,138.92,-2.93,-2.1091,228722.09,3130766.821
000858.SZ,2025-03-21,135.7,137.5,134.19,134.6,135.99,-1.39,-1.0221,197130.23,2669031.188
000858.SZ,2025-03-24,134.06,134.93,133.03,134.31,134.6,-0.29,-0.2155,180488.86,2417592.736
000858.SZ,2025-03-25,134.6,134.7,132.6,133.56,134.31,-0.75,-0.5584,175671.15,2342967.013
000858.SZ,2025-03-26,133.54,133.88,132.89,133.35,133.56,-0.21,-0.1572,108825.8,1452491.544
000858.SZ,2025-03-27,133.08,134.77,132.5,133.9,133.35,0.55,0.4124,140865.64,1882916.851
000858.SZ,2025-03-28,134.08,134.25,132.4,133.23,133.9,-0.67,-0.5004,120996.01,1610808.297
000858.SZ,2025-03-31,133.21,133.38,131.35,131.35,133.23,-1.88,-1.4111,144854.87,1912983.577
000858.SZ,2025-04-01,131.43,132.25,131.14,131.79,131.35,0.44,0.335,121704.63,1602816.957
000858.SZ,2025-04-02,131.87,132.55,131.06,131.15,131.79,-0.64,-0.4856,101024.73,1328718.377
000858.SZ,2025-04-03,129.55,133.48,129.39,132.0,131.15,0.85,0.6481,165622.64,2187566.525
000858.SZ,2025-04-07,128.5,130.45,123.8,126.78,132.0,-5.22,-3.9545,463092.72,5889478.918
000858.SZ,2025-04-08,126.78,131.24,126.78,130.76,126.78,3.98,3.1393,331856.68,4295611.99
000858.SZ,2025-04-09,129.5,132.84,129.35,132.25,130.76,1.49,1.1395,296998.87,3910869.675
000858.SZ,2025-04-10,132.3,133.49,130.5,133.15,132.25,0.9,0.6805,233106.36,3091985.055
000858.SZ,2025-04-11,132.2,133.47,130.58,131.6,133.15,-1.55,-1.1641,174293.34,2296050.286
000858.SZ,2025-04-14,131.5,132.67,131.01,131.04,131.6,-0.56,-0.4255,125781.06,1655429.086
000858.SZ,2025-04-15,131.0,131.45,130.08,131.35,131.04,0.31,0.2366,114825.02,1502439.501
000858.SZ,2025-04-16,130.8,132.55,129.68,132.3,131.35,0.95,0.7233,166680.22,2177739.51
000858.SZ,2025-04-17,131.33,132.99,131.0,132.53,132.3,0.23,0.1738,152922.81,2022126.158
000858.SZ,2025-04-18,132.01,132.57,131.21,131.75,132.53,-0.78,-0.5885,89478.34,1179998.316
000858.SZ,2025-04-21,131.59,132.0,130.14,130.34,131.75,-1.41,-1.0702,144363.66,1887006.445
000858.SZ,2025-04-22,130.2,130.74,129.5,130.1,130.34,-0.24,-0.1841,115854.68,1507639.704
000858.SZ,2025-04-23,130.48,130.7,129.55,129.97,130.1,-0.13,-0.0999,95944.27,1246940.579
000858.SZ,2025-04-24,129.8,130.2,129.01,129.06,129.97,-0.91,-0.7002,131523.69,1703623.364
000858.SZ,2025-04-25,129.2,130.22,128.96,129.05,129.06,-0.01,-0.0077,107183.07,1388082.6
000858.SZ,2025-04-28,130.11,131.66,129.9,130.85,129.05,1.8,1.3948,185045.41,2422404.105
000858.SZ,2025-04-29,130.15,130.6,129.29,129.55,130.85,-1.3,-0.9935,124795.7,1619377.345
000858.SZ,2025-04-30,129.61,130.3,128.67,128.7,129.55,-0.85,-0.6561,146626.57,1893634.511
000858.SZ,2025-05-06,129.0,129.55,128.07,129.49,128.7,0.79,0.6138,146349.43,1889145.118
000858.SZ,2025-05-07,130.9,131.81,129.8,129.99,129.49,0.5,0.3861,152470.4,1990960.978
000858.SZ,2025-05-08,129.71,133.0,129.28,131.8,129.99,1.81,1.3924,208023.15,2735442.055
000858.SZ,2025-05-09,131.8,132.1,131.01,131.58,131.8,-0.22,-0.1669,110548.36,1454604.448
000858.SZ,2025-05-12,132.0,133.25,131.5,132.97,131.58,1.39,1.0564,164560.0,2182417.151
000858.SZ,2025-05-13,133.66,133.66,132.43,132.99,132.97,0.02,0.015,120395.42,1599600.056
000858.SZ,2025-05-14,132.71,137.18,132.17,135.26,132.99,2.27,1.7069,291489.5,3932377.808
000858.SZ,2025-05-15,135.01,135.59,133.61,133.67,135.26,-1.59,-1.1755,144944.24,1947912.221
000858.SZ,2025-05-16,133.38,133.59,131.05,131.08,133.67,-2.59,-1.9376,173542.88,2288769.532
000858.SZ,2025-05-19,129.2,130.1,128.88,129.3,131.08,-1.78,-1.3579,237008.24,3062514.441
000858.SZ,2025-05-20,129.0,129.63,128.87,129.13,129.3,-0.17,-0.1315,159369.16,2058475.919
000858.SZ,2025-05-21,129.13,129.88,129.0,129.26,129.13,0.13,0.1007,141692.98,1832618.627
000858.SZ,2025-05-22,129.27,129.47,128.84,129.09,129.26,-0.17,-0.1315,96054.51,1239750.922
000858.SZ,2025-05-23,129.05,129.66,128.15,128.15,129.09,-0.94,-0.7282,150379.84,1937195.76
000858.SZ,2025-05-26,127.97,128.15,125.89,126.41,128.15,-1.74,-1.3578,273615.47,3460707.609
000858.SZ,2025-05-27,126.28,126.95,125.89,126.16,126.41,-0.25,-0.1978,151268.4,1908812.014
000858.SZ,2025-05-28,126.3,127.13,125.5,126.92,126.16,0.76,0.6024,181384.7,2291200.545
000858.SZ,2025-05-29,126.6,127.5,125.9,127.32,126.92,0.4,0.3152,160347.01,2036182.268
000858.SZ,2025-05-30,127.0,127.55,126.0,126.44,127.32,-0.88,-0.6912,146827.88,1858195.533
000858.SZ,2025-06-03,125.18,125.55,124.57,124.68,126.44,-1.76,-1.392,237482.87,2965933.456
000858.SZ,2025-06-04,124.68,125.22,124.1,124.55,124.68,-0.13,-0.1043,193503.08,2410315.627
000858.SZ,2025-06-05,124.55,125.5,124.19,125.03,124.55,0.48,0.3854,202312.0,2525601.313
000858.SZ,2025-06-06,124.97,125.85,124.7,125.09,125.03,0.06,0.048,118884.98,1488927.363
000858.SZ,2025-06-09,125.09,125.2,124.61,124.96,125.09,-0.13,-0.1039,198429.02,2477799.331
000858.SZ,2025-06-10,124.8,125.1,124.28,124.39,124.96,-0.57,-0.4561,171052.98,2132365.672
000858.SZ,2025-06-11,124.4,125.2,124.2,124.7,124.39,0.31,0.2492,145472.73,1816144.262
000858.SZ,2025-06-12,124.5,124.55,122.38,122.5,124.7,-2.2,-1.7642,380659.92,4680660.152
000858.SZ,2025-06-13,121.89,121.9,119.02,119.12,122.5,-3.38,-2.7592,366961.71,4395342.694
000858.SZ,2025-06-16,117.83,118.44,117.0,118.27,119.12,-0.85,-0.7136,271488.75,3192006.585
000858.SZ,2025-06-17,118.21,118.84,117.43,117.71,118.27,-0.56,-0.4735,196502.05,2316678.38
000858.SZ,2025-06-18,118.69,119.44,117.87,118.33,117.71,0.62,0.5267,200490.69,2378709.214
000858.SZ,2025-06-19,117.55,118.45,117.1,117.28,118.33,-1.05,-0.8873,163572.42,1926506.404
000858.SZ,2025-06-20,117.5,120.0,117.38,119.56,117.28,2.28,1.9441,296813.82,3536127.315
000858.SZ,2025-06-23,118.9,119.09,117.79,118.28,119.56,-1.28,-1.0706,173386.63,2053039.386
000858.SZ,2025-06-24,118.57,119.99,118.4,119.75,118.28,1.47,1.2428,178957.87,2138966.777
000858.SZ,2025-06-25,120.0,120.22,118.88,120.18,119.75,0.43,0.3591,178647.21,2135738.739
000858.SZ,2025-06-26,120.11,120.64,119.63,119.73,120.18,-0.45,-0.3744,166372.64,1997480.065
000858.SZ,2025-06-27,119.71,119.93,119.04,119.18,119.73,-0.55,-0.4594,160215.67,1913691.952
000858.SZ,2025-06-30,119.18,119.58,118.28,118.9,119.18,-0.28,-0.2349,223680.08,2660701.232
000858.SZ,2025-07-01,118.99,118.99,118.28,118.63,118.9,-0.27,-0.2271,122183.21,1449250.746
000858.SZ,2025-07-02,118.63,119.9,118.51,119.18,118.63,0.55,0.4636,154476.81,1840968.96
000858.SZ,2025-07-03,119.18,119.83,118.9,119.62,119.18,0.44,0.3692,122430.11,1463537.87
000858.SZ,2025-07-04,119.29,120.75,119.19,120.39,119.62,0.77,0.6437,170679.3,2049279.008
000858.SZ,2025-07-07,120.21,120.52,119.81,119.91,120.39,-0.48,-0.3987,85810.8,1030097.661
000858.SZ,2025-07-08,119.85,120.87,119.83,120.78,119.91,0.87,0.7255,116631.23,1404970.363
000858.SZ,2025-07-09,120.83,122.85,120.49,121.6,120.78,0.82,0.6789,203495.74,2482658.941
000858.SZ,2025-07-10,121.03,122.88,120.9,122.58,121.6,0.98,0.8059,162716.46,1983620.004
000858.SZ,2025-07-11,122.57,124.98,122.22,124.3,122.58,1.72,1.4032,287189.07,3562808.114
000858.SZ,2025-07-14,124.36,125.54,123.4,125.41,124.3,1.11,0.893,219139.98,2734366.851
000858.SZ,2025-07-15,124.82,125.52,124.32,125.0,125.41,-0.41,-0.3269,193328.39,2415360.2
000858.SZ,2025-07-16,124.6,125.88,124.6,125.28,125.0,0.28,0.224,178699.45,2237883.046
000858.SZ,2025-07-17,125.28,126.11,124.87,125.82,125.28,0.54,0.431,172998.8,2171582.212
000858.SZ,2025-07-18,122.88,124.65,121.86,123.78,122.65,1.13,0.9213,210208.56,2597764.485
000858.SZ,2025-07-21,123.78,123.79,122.25,122.56,123.78,-1.22,-0.9856,187784.33,2304021.397
000858.SZ,2025-07-22,122.56,125.89,122.56,125.53,122.56,2.97,2.4233,303771.65,3784887.03
000858.SZ,2025-07-23,125.7,126.88,125.13,125.2,125.53,-0.33,-0.2629,229067.16,2887980.079
000858.SZ,2025-07-24,125.15,125.76,124.5,125.55,125.2,0.35,0.2796,156012.22,1955643.592
000858.SZ,2025-07-25,125.55,125.6,123.47,123.54,125.55,-2.01,-1.601,184006.74,2284994.445
000858.SZ,2025-07-28,123.52,124.17,122.0,124.06,123.54,0.52,0.4209,178511.06,2196293.738
000858.SZ,2025-07-29,123.5,123.99,122.2,123.52,124.06,-0.54,-0.4353,185150.92,2276717.869
000858.SZ,2025-07-30,123.56,125.15,123.28,124.52,123.52,1.0,0.8096,224124.27,2789922.636
000858.SZ,2025-07-31,124.02,124.1,120.85,121.15,124.52,-3.37,-2.7064,304687.35,3717607.979
000858.SZ,2025-08-01,121.14,121.62,120.39,121.0,121.15,-0.15,-0.1238,123225.95,1491109.255
000858.SZ,2025-08-04,120.63,121.23,120.45,120.92,121.0,-0.08,-0.0661,85933.14,1038364.798
000858.SZ,2025-08-05,120.95,122.22,120.95,121.95,120.92,1.03,0.8518,139445.54,1698256.512
000858.SZ,2025-08-06,121.97,122.5,121.49,122.16,121.95,0.21,0.1722,119683.59,1460865.583
000858.SZ,2025-08-07,122.13,123.14,121.95,122.55,122.16,0.39,0.3193,115702.86,1419842.885
000858.SZ,2025-08-08,122.55,122.88,121.96,122.22,122.55,-0.33,-0.2693,82425.59,1008572.356
000858.SZ,2025-08-11,122.15,124.35,122.11,123.94,122.22,1.72,1.4073,182660.39,2257903.784
000858.SZ,2025-08-12,123.9,125.33,123.01,123.19,123.94,-0.75,-0.6051,211373.75,2625229.654
000858.SZ,2025-08-13,123.01,123.47,122.52,123.19,123.19,0.0,0.0,155822.85,1916294.686
000858.SZ,2025-08-14,123.18,124.85,122.77,122.84,123.19,-0.35,-0.2841,199063.36,2461442.362
000858.SZ,2025-08-15,122.54,123.3,121.9,123.1,122.84,0.26,0.2117,193943.17,2376497.642
000858.SZ,2025-08-18,123.1,124.66,122.81,123.75,123.1,0.65,0.528,255301.42,3163846.038
000858.SZ,2025-08-19,123.77,125.75,123.77,124.41,123.75,0.66,0.5333,327241.62,4087820.978
000858.SZ,2025-08-20,124.42,126.5,123.35,125.78,124.41,1.37,1.1012,404310.44,5083056.591
000858.SZ,2025-08-21,125.8,126.13,124.86,125.45,125.78,-0.33,-0.2624,231894.77,2908492.491
000858.SZ,2025-08-22,125.45,125.82,124.95,125.79,125.45,0.34,0.271,204849.97,2567683.361
000858.SZ,2025-08-25,126.18,130.09,126.18,129.93,125.79,4.14,3.2912,479800.03,6165955.081
000858.SZ,2025-08-26,129.93,131.85,128.65,129.74,129.93,-0.19,-0.1462,349794.45,4552425.053
000858.SZ,2025-08-27,129.5,129.5,126.6,126.62,129.74,-3.12,-2.4048,346847.06,4441325.744
000858.SZ,2025-08-28,126.61,127.2,124.0,125.47,126.62,-1.15,-0.9082,345834.88,4340085.829
000858.SZ,2025-08-29,126.18,129.8,126.12,129.53,125.47,4.06,3.2358,435250.9,5610236.643
000858.SZ,2025-09-01,130.0,130.1,127.52,128.87,129.53,-0.66,-0.5095,316941.95,4074402.941
000858.SZ,2025-09-02,128.41,131.12,128.11,128.56,128.87,-0.31,-0.2406,349161.69,4522779.365
000858.SZ,2025-09-03,129.0,131.5,126.39,126.62,128.56,-1.94,-1.509,302863.19,3883434.402
000858.SZ,2025-09-04,126.3,126.5,124.73,125.51,126.62,-1.11,-0.8766,261873.12,3286629.625
000858.SZ,2025-09-05,125.4,127.02,124.8,126.81,125.51,1.3,1.0358,201733.55,2537085.185
000858.SZ,2025-09-08,126.7,129.15,126.26,129.09,126.81,2.28,1.798,305363.52,3923785.754
000858.SZ,2025-09-09,129.08,129.38,127.58,128.8,129.09,-0.29,-0.2246,184406.08,2368186.108
000858.SZ,2025-09-10,128.8,129.48,127.66,128.06,128.8,-0.74,-0.5745,199644.91,2565580.225
000858.SZ,2025-09-11,127.42,128.54,126.8,128.52,128.06,0.46,0.3592,229973.26,2932816.233
000858.SZ,2025-09-12,128.5,129.67,127.12,127.19,128.52,-1.33,-1.0349,262703.9,3359522.974
000858.SZ,2025-09-15,126.6,127.1,126.05,126.65,127.19,-0.54,-0.4246,166569.48,2109473.46
000858.SZ,2025-09-16,126.65,126.85,125.4,125.8,126.65,-0.85,-0.6711,191086.52,2405374.663
000858.SZ,2025-09-17,125.81,126.33,124.82,125.96,125.8,0.16,0.1272,181336.4,2276167.36
000858.SZ,2025-09-18,125.95,125.96,123.53,123.94,125.96,-2.02,-1.6037,275477.52,3434002.463
000858.SZ,2025-09-19,123.93,124.6,122.8,124.08,123.94,0.14,0.113,196688.01,2431126.956
000858.SZ,2025-09-22,123.6,123.7,122.18,122.5,124.08,-1.58,-1.2734,196433.27,2412049.779
000858.SZ,2025-09-23,122.01,123.26,121.56,122.19,122.5,-0.31,-0.2531,172079.09,2101237.749
000858.SZ,2025-09-24,122.19,122.85,121.8,122.37,122.19,0.18,0.1473,130564.29,1597546.879
000858.SZ,2025-09-25,122.4,122.66,121.51,121.52,122.37,-0.85,-0.6946,194554.97,2371492.767
000858.SZ,2025-09-26,121.52,121.67,120.02,120.17,121.52,-1.35,-1.1109,261925.42,3154953.964
000858.SZ,2025-09-29,120.26,122.57,119.79,121.92,120.17,1.75,1.4563,256357.52,3105049.104
000858.SZ,2025-09-30,121.44,121.83,120.87,121.48,121.92,-0.44,-0.3609,154570.57,1875945.187
000858.SZ,2025-10-09,121.44,121.44,119.89,121.16,121.48,-0.32,-0.2634,203756.52,2455273.213
000858.SZ,2025-10-10,121.14,122.12,120.65,120.73,121.16,-0.43,-0.3549,175359.95,2126979.085
000858.SZ,2025-10-13,119.65,120.4,119.24,119.85,120.73,-0.88,-0.7289,195834.7,2345294.276
000858.SZ,2025-10-14,120.57,122.57,120.02,122.07,119.85,2.22,1.8523,291655.82,3543893.434
000858.SZ,2025-10-15,121.34,122.65,121.06,122.07,122.07,0.0,0.0,194595.57,2371853.783
000858.SZ,2025-10-16,121.75,122.75,121.5,122.74,122.07,0.67,0.5489,198478.1,2427170.002
000858.SZ,2025-10-17,122.0,122.96,121.06,121.07,122.74,-1.67,-1.3606,180407.98,2197211.376
000858.SZ,2025-10-20,121.35,121.55,120.1,120.46,121.07,-0.61,-0.5038,131644.96,1589202.775
000858.SZ,2025-10-21,120.78,121.5,120.35,120.52,120.46,0.06,0.0498,147293.56,1780274.211
000858.SZ,2025-10-22,120.0,120.77,119.9,120.1,120.52,-0.42,-0.3485,127826.68,1536553.8
000858.SZ,2025-10-23,120.0,121.45,119.96,121.33,120.1,1.23,1.0241,155718.08,1879432.996
000858.SZ,2025-10-24,120.97,121.28,120.1,120.29,121.33,-1.04,-0.8572,174322.0,2099912.711
000858.SZ,2025-10-27,120.05,120.55,119.88,120.29,120.29,0.0,0.0,143943.37,1729967.257
000858.SZ,2025-10-28,120.29,120.69,120.01,120.1,120.29,-0.19,-0.158,140194.59,1686492.048
000858.SZ,2025-10-29,119.86,119.95,118.21,118.83,120.1,-1.27,-1.0575,245082.7,2910549.08
000858.SZ,2025-10-30,118.01,119.55,118.0,118.47,118.83,-0.36,-0.303,204329.85,2423170.734
000858.SZ,2025-10-31,115.4,119.64,115.4,118.99,118.47,0.52,0.4389,421077.02,4986642.237
000858.SZ,2025-11-03,118.5,119.6,117.5,118.98,118.99,-0.01,-0.0084,223270.34,2646147.018
000858.SZ,2025-11-04,118.78,118.99,117.01,117.16,118.98,-1.82,-1.5297,172733.63,2034069.113
000858.SZ,2025-11-05,116.35,117.0,116.0,116.18,117.16,-0.98,-0.8365,164630.35,1915561.293
000858.SZ,2025-11-06,116.51,117.3,116.06,116.17,116.18,-0.01,-0.0086,154673.07,1803321.902
000858.SZ,2025-11-07,116.17,116.99,115.95,116.75,116.17,0.58,0.4993,145435.57,1694831.993
000858.SZ,2025-11-10,116.75,121.58,116.54,120.8,116.75,4.05,3.469,429064.59,5132402.569
000858.SZ,2025-11-11,120.25,120.97,119.2,120.78,120.8,-0.02,-0.0166,229267.94,2754670.11
